ID_CLIENTE,SEXO,DATA_NASCIMENTO,PRIMEIRA_COMPRA
62519,M,1996/02/09,2021/01/19
62520,F,1990/10/14,2020/12/21
62521, ,1900/01/01,2020/12/21
62522, ,1900/01/01,2020/12/21
62523,F,1976/06/05,2020/12/21
62524,F,1990/09/25,2020/12/21
62525,F,1987/10/04,2020/12/21
62526, ,1900/01/01,2020/12/21
62527,F,1992/09/25,2020/12/21
62528,F,1964/05/05,2020/12/21
62529,O,2000/06/14,1900/01/01
62530,O,1995/10/11,2021/03/17
62531, ,1900/01/01,2020/12/21
62532,F,1984/02/25,2020/12/21
62533,F,2000/10/09,2020/12/21
62534,F,1975/02/16,2020/12/21
62535,F,1970/07/09,2020/12/21
62536,F,1963/06/21,2020/12/21
62537,F,1977/07/12,2020/12/21
62538,F,1994/09/15,2021/01/04
62539,F,1981/09/08,2020/12/21
62540, ,1900/01/01,2020/12/21
62541,F,1952/12/22,2020/12/21
62542,F,1974/11/23,2020/12/21
62543,F,1995/11/22,2020/12/21
62544,F,1991/11/12,2020/12/21
62545, ,1900/01/01,2020/12/21
62546,M,1958/03/21,2020/12/21
62547,F,1990/07/14,2020/12/21
62548, ,1900/01/01,2020/12/21
62549,M,1992/04/03,2020/12/21
62550, ,1900/01/01,2020/12/21
62551, ,1900/01/01,2020/12/21
62552,F,1980/03/18,2020/12/21
62553,M,1984/05/02,2020/12/21
62554,F,1997/01/18,2020/12/21
62555,F,1981/01/10,1900/01/01
62556,F,2000/11/21,2020/12/21
62557,M,1969/12/03,2020/12/21
62558,M,1981/03/10,2020/12/21
62559,M,1995/06/07,2020/12/21
62560,F,1972/05/13,2020/12/21
62561, ,1900/01/01,2020/12/21
62562,F,1976/01/18,2020/12/21
62563,F,1991/05/26,2020/12/21
62564, ,1900/01/01,2020/12/21
62565,F,1966/01/05,2020/12/21
62566,F,2001/02/14,2020/12/21
62567,F,1971/11/08,2020/12/21
62568,M,1988/11/24,2020/12/21
62569, ,1900/01/01,2020/12/21
62570, ,1900/01/01,2020/12/21
62571,F,1995/05/11,2020/12/21
62572,F,1989/08/09,2020/12/21
62573,F,1977/07/27,2020/12/21
62574,F,1961/03/03,2020/12/21
62575,F,1995/04/03,2020/12/21
62576,M,1977/09/10,2020/12/21
62577,F,1994/12/04,2020/12/21
62578,F,1988/04/22,2020/12/21
62579,F,1981/02/22,2020/12/21
62580,F,1983/07/02,2020/12/21
62581,M,1981/05/05,2020/12/21
62582,F,1988/09/20,2020/12/21
62583,F,1994/05/05,2020/12/21
62584,F,1980/07/25,2020/12/21
62585,F,1992/07/21,1900/01/01
62586,F,1989/09/18,2020/12/21
62587, ,1900/01/01,2020/12/21
62588,M,1966/10/10,2020/12/21
62589,F,1988/12/28,2020/12/21
62590,F,1995/10/29,2020/12/21
62591,F,1900/01/01,2020/12/21
62592,M,1986/08/06,2020/12/21
62593,F,1965/09/25,2020/12/21
62594,F,1986/05/23,2020/12/21
62595,M,1993/08/10,2020/12/21
62596,F,1976/04/16,2020/12/21
62597,M,1968/07/06,2020/12/21
62598,F,1994/07/22,2020/12/21
62599,M,1999/07/06,2020/12/21
62600,M,1967/08/04,2020/12/21
62601,M,1995/07/26,2020/12/21
62602,M,1987/09/03,2020/12/21
62603,F,1992/06/15,2020/12/21
62604,F,1996/09/13,2020/12/21
62605,F,1900/01/01,2020/12/21
62606, ,1900/01/01,2020/12/21
62607,F,1976/03/19,2021/01/13
62608,F,1984/11/09,2020/12/21
62609, ,1900/01/01,2020/12/21
62610,F,1980/09/28,2020/12/21
62611, ,1900/01/01,2020/12/21
62612,M,1988/11/02,2020/12/21
62613,M,1990/10/03,2020/12/21
62614, ,1900/01/01,2020/12/21
62615,M,1972/07/12,1900/01/01
62616,F,1978/04/20,2020/12/22
62617,F,1979/02/10,2020/12/22
62618,F,1989/12/15,2020/12/22
62619,F,1977/07/19,2020/12/22
62620,F,1989/01/13,2020/12/22
62621,M,1975/01/01,2020/12/22
62622,F,2000/05/25,2020/12/22
62623,M,1988/09/14,1900/01/01
62624,F,1198/11/28,2020/12/22
62625,F,2004/02/17,2020/12/22
62626,F,1983/02/24,2020/12/22
62627,M,1974/03/22,2020/12/22
62628,F,1963/06/06,2020/12/22
62629,F,1962/04/22,2020/12/22
62630, ,1900/01/01,2020/12/22
62631,F,1861/07/05,2020/12/22
62632,F,1900/01/01,2020/12/22
62633,M,1967/12/15,2020/12/22
62634,F,1981/08/26,2020/12/22
62635,M,1997/07/14,2020/12/22
62636,M,1965/12/25,2020/12/22
62637,F,1991/10/05,2020/12/21
62638,F,1995/04/25,2020/12/21
62639,F,1978/12/02,2020/12/21
62640,F,1985/02/08,2020/12/21
62641,M,1968/10/11,2020/12/21
62642, ,1900/01/01,2020/12/21
62643,F,1981/02/21,2020/12/21
62644,M,1981/03/17,2020/12/21
62645,F,1990/05/12,1900/01/01
62646,M,1965/04/24,2020/12/21
62647, ,1900/01/01,2020/12/21
62648, ,1900/01/01,2020/12/21
62649,F,1994/07/15,2020/12/21
62650, ,1900/01/01,2020/12/21
62651,F,1968/09/14,2020/12/21
62652,O,1978/11/23,2020/12/28
62653,F,1995/11/29,2020/12/21
62654,M,1966/06/28,2020/12/21
62655, ,1900/01/01,2020/12/22
62656,M,1966/05/11,2020/12/21
62657,M,1983/10/29,2020/12/21
62658,F,1992/08/24,2020/12/21
62659,M,1984/02/11,2020/12/21
62660,M,1996/05/16,2020/12/21
62661,F,1967/08/09,2020/12/21
62662,F,1997/10/07,2020/12/21
62663,M,1988/03/08,2020/12/21
62664,F,1993/11/18,2020/12/21
62665,F,1991/08/26,2020/12/21
62666,F,1973/04/02,2020/12/21
62667,F,1977/03/12,2020/12/21
62668, ,1900/01/01,2020/12/21
62669,M,1989/04/22,2020/12/21
62670,M,1995/11/13,2020/12/21
62671,M,1985/06/30,2020/12/21
62672,O,1974/12/14,2020/12/21
62673,F,2020/07/17,2020/12/21
62674,F,1979/08/07,2020/12/21
62675,M,1973/06/16,2020/12/21
62676,M,1981/07/26,2020/12/21
62677,F,1976/02/16,2020/12/21
62678,M,1900/01/01,2021/01/16
62679,F,1977/01/06,2020/12/21
62680,M,1979/09/20,2020/12/21
62681,M,1992/04/20,2020/12/21
62682,M,1996/05/25,2020/12/21
62683,F,1987/12/18,2020/12/21
62684,F,1972/06/24,2020/12/21
62685,M,1981/02/18,2020/12/21
62686,F,1976/06/23,2020/12/21
62687, ,1900/01/01,2020/12/21
62688,F,1985/05/27,2020/12/21
62689,M,1996/06/19,2020/12/21
62690,M,1981/01/09,2020/12/21
62691, ,1900/01/01,2020/12/21
62692,M,1979/11/16,2020/12/21
62693, ,1900/01/01,2020/12/21
62694,M,1968/03/29,2021/01/09
62695,F,1982/12/13,2020/12/21
62696,F,1980/02/11,2020/12/21
62697,F,1985/02/15,2020/12/21
62698,F,1988/07/29,2020/12/21
62699,F,1994/05/11,2020/12/21
62700,M,1976/06/27,2020/12/21
62701, ,1900/01/01,2020/12/21
62702, ,1900/01/01,2020/12/21
62703, ,1900/01/01,2020/12/21
62704,F,1994/12/02,2020/12/21
62705,F,1979/06/18,2020/12/21
62706, ,1900/01/01,2020/12/21
62707, ,1900/01/01,2020/12/21
62708,F,1988/12/17,2020/12/21
62709,M,1900/01/01,2020/12/21
62710,F,1971/09/02,2020/12/21
62711, ,1900/01/01,2020/12/21
62712,M,1989/09/19,2020/12/21
62713, ,1900/01/01,2020/12/21
62714, ,1900/01/01,2020/12/21
62715,F,1975/04/11,2020/12/21
62716,M,1978/12/16,2020/12/21
62717,F,1996/02/13,2020/12/21
62718,F,1979/03/13,2020/12/21
62719,F,1965/01/18,2020/12/22
62720,F,1980/08/24,2020/12/22
62721,F,1969/03/25,2020/12/22
62722, ,1900/01/01,2020/12/22
62723,F,1960/03/03,2020/12/22
62724, ,1900/01/01,2020/12/22
62725,F,1992/12/15,2020/12/22
62726,F,1982/03/20,2020/12/22
62727,F,1980/05/20,2020/12/22
62728,F,1980/03/31,2020/12/22
62729,F,2019/11/20,2020/12/22
62730,F,1978/08/04,2020/12/22
62731,F,1965/09/19,2020/12/22
62732,M,1998/09/11,2020/12/22
62733,M,1978/09/23,2020/12/22
62734,F,2000/03/28,2020/12/22
62735, ,1900/01/01,2020/12/22
62736,F,1969/08/25,2020/12/22
62737, ,1900/01/01,2020/12/22
62738,F,1988/11/21,2020/12/22
62739,M,1947/06/13,2020/12/22
62740,F,1982/04/02,2020/12/22
62741,F,1985/04/04,2020/12/22
62742,F,1979/11/07,2020/12/22
62743,F,1997/09/20,2020/12/22
62744,M,1970/05/10,2020/12/22
62745, ,1900/01/01,2020/12/22
62746,F,1998/04/15,2020/12/22
62747,M,1965/10/09,2020/12/22
62748,F,1979/05/22,2020/12/22
62749,M,1970/02/15,2020/12/22
62750, ,1900/01/01,2020/12/22
62751,M,1985/02/21,2020/12/22
62752,M,1963/08/31,2020/12/22
62753,F,1984/04/03,2020/12/22
62754,M,1985/09/27,2020/12/22
62755,F,1991/01/20,2020/12/22
62756,F,1985/03/21,2020/12/22
62757,M,1966/05/25,2020/12/22
62758,F,2001/09/03,2020/12/22
62759,F,1976/06/02,2020/12/22
62760,F,1960/11/02,2020/12/22
62761, ,1900/01/01,2021/01/05
62762,F,1961/08/16,2020/12/22
62763,F,1975/02/17,2020/12/22
62764,M,1991/12/17,2020/12/22
62765,M,1974/07/08,2020/12/22
62766,M,1982/10/10,2020/12/22
62767,F,1968/02/23,2020/12/22
62768,F,1994/02/22,2020/12/22
62769,F,1969/09/11,2020/12/22
62770, ,1900/01/01,2020/12/22
62771,F,1988/06/10,2020/12/22
62772,F,1981/05/20,2020/12/22
62773,M,1961/07/30,2020/12/22
62774,F,1962/06/29,2020/12/22
62775,F,1976/12/08,2020/12/22
62776,F,1977/11/01,2020/12/22
62777,M,1990/04/14,2020/12/22
62778,F,1986/05/15,2020/12/22
62779,F,1984/11/24,2020/12/22
62780, ,1900/01/01,2020/12/22
62781,F,1995/09/30,2020/12/22
62782,F,1983/10/12,2020/12/22
62783, ,1900/01/01,2020/12/22
62784,M,1996/10/28,2020/12/22
62785,M,1981/11/11,2020/12/22
62786,M,1988/11/06,2020/12/22
62787,F,1981/05/31,2020/12/22
62788,F,1967/11/30,2020/12/22
62789, ,1900/01/01,2020/12/11
62790, ,1900/01/01,2020/12/22
62791,M,1968/03/19,2020/12/22
62792,M,1988/12/10,2020/12/22
62793, ,1900/01/01,2020/12/22
62794,M,1974/07/24,2020/12/22
62795, ,1900/01/01,2020/12/22
62796,F,1965/04/02,2020/12/22
62797,F,1971/01/08,2020/12/22
62798, ,1900/01/01,2020/12/22
62799, ,1900/01/01,2020/12/22
62800,M,1974/10/03,2020/12/22
62801,F,1982/05/02,2020/12/22
62802,F,1978/08/29,2020/12/22
62803, ,1900/01/01,2021/01/05
62804, ,1900/01/01,2020/12/22
62805, ,1900/01/01,2021/01/11
62806, ,1900/01/01,2020/12/22
62807,F,1988/05/21,2020/12/22
62808,M,1973/07/24,2020/12/22
62809, ,1900/01/01,2020/12/22
62810, ,1900/01/01,2020/12/22
62811, ,1900/01/01,2020/12/22
62812, ,1900/01/01,2020/12/22
62813, ,1900/01/01,2020/12/22
62814,F,1992/08/29,2020/12/22
62815,F,1953/06/15,2020/12/22
62816,F,1977/12/01,2020/12/22
62817,F,1989/08/27,2020/12/22
62818,F,1976/11/29,2020/12/22
62819,F,1991/10/11,2020/12/22
62820,F,1978/05/14,2020/12/22
62821,F,1999/09/27,2020/12/22
62822,M,1973/05/27,2020/12/22
62823,M,1980/01/23,2020/12/22
62824,M,1991/06/18,2020/12/22
62825,M,1970/02/09,2020/12/22
62826, ,1900/01/01,2020/12/22
62827,F,1989/01/03,2020/12/22
62828, ,1900/01/01,2020/12/22
62829, ,1900/01/01,2020/12/22
62830,F,1991/10/25,2020/12/22
62831,M,1971/03/03,2020/12/22
62832,M,1960/01/04,2020/12/22
62833,F,1997/02/09,2020/12/22
62834,O,1900/01/01,2020/12/22
62835,F,1991/04/15,2020/12/22
62836, ,1900/01/01,2020/12/22
62837,O,2002/08/27,2020/12/22
62838,M,1961/06/16,2020/12/22
62839, ,1900/01/01,2020/12/22
62840,F,1988/07/23,2020/12/22
62841,O,1997/03/10,2020/12/22
62842,M,1996/05/18,1900/01/01
62843,F,1981/09/26,2020/12/23
62844,F,2002/09/17,2020/12/23
62845,M,1986/01/31,2020/12/23
62846, ,1900/01/01,2020/12/23
62847,M,1975/06/21,2020/12/23
62848,M,1947/06/16,2020/12/23
62849,M,1990/04/09,2020/12/23
62850,M,1971/05/26,2020/12/23
62851,F,1960/03/13,2020/12/23
62852,M,1988/07/28,2020/12/23
62853,F,1972/05/16,2020/12/23
62854,F,1988/07/13,2020/12/23
62855,F,1991/11/05,2020/12/23
62856,F,1978/05/18,2020/12/23
62857,F,1967/03/01,2020/12/23
62858,F,1981/03/13,2020/12/23
62859,F,1990/12/31,2020/12/23
62860,F,1999/06/06,2020/12/23
62861,M,1986/01/02,2020/12/23
62862,M,1962/11/26,2020/12/23
62863, ,1900/01/01,2021/01/05
62864, ,1900/01/01,2020/12/23
62865,F,1986/09/09,2020/12/23
62866, ,1900/01/01,2020/12/23
62867,F,1989/05/25,2020/12/23
62868, ,1900/01/01,2020/12/23
62869,F,1995/12/27,2020/12/23
62870,F,1983/11/26,1900/01/01
62871,F,1987/04/28,2020/12/23
62872, ,1900/01/01,2020/12/23
62873, ,1900/01/01,2020/12/23
62874,F,1995/03/13,2020/12/23
62875,M,1978/04/04,2020/12/23
62876,F,1980/04/26,2020/12/23
62877,M,1980/02/15,2020/12/23
62878,F,1982/10/12,2021/04/30
62879,F,1966/10/31,2020/12/23
62880, ,1900/01/01,2020/12/23
62881,F,1971/09/08,2020/12/23
62882, ,1900/01/01,2020/12/23
62883,F,1993/10/11,2020/12/23
62884, ,1900/01/01,2020/12/23
62885,F,1965/05/12,2020/12/23
62886,M,1992/12/03,2020/12/23
62887,F,1985/05/01,2020/12/23
62888,O,1986/08/12,2020/12/23
62889,M,1955/01/04,2020/12/23
62890,O,1976/01/09,2020/12/23
62891, ,1900/01/01,2020/12/23
62892,F,1996/01/17,2020/12/23
62893,M,1976/03/15,2020/12/22
62894,M,1965/02/01,1900/01/01
62895,M,1992/08/06,2020/12/22
62896, ,1900/01/01,2020/12/22
62897,F,1973/08/26,2020/12/22
62898, ,1900/01/01,2020/12/22
62899,O,1981/04/17,2020/12/22
62900,F,1996/08/08,2020/12/22
62901,M,1982/05/31,2021/01/03
62902,F,1983/09/12,2020/12/22
62903,M,1967/02/15,2020/12/22
62904,F,1979/09/07,2020/12/22
62905,F,1977/05/26,2020/12/22
62906,F,1999/10/20,2020/12/22
62907,M,1992/02/21,1900/01/01
62908, ,1900/01/01,2020/12/22
62909, ,1900/01/01,2020/12/22
62910,M,1977/11/17,2020/12/22
62911,F,1972/08/12,2020/12/22
62912, ,1900/01/01,2020/12/22
62913,F,1977/05/13,2020/12/22
62914, ,1900/01/01,2020/12/22
62915,M,1997/07/23,2020/12/22
62916,F,1962/11/08,2020/12/22
62917, ,1900/01/01,2021/01/22
62918,F,1971/06/27,2020/12/22
62919, ,1900/01/01,2020/12/22
62920,F,1974/01/16,2020/12/22
62921,F,1992/05/10,2020/12/22
62922,F,1984/09/13,2020/12/22
62923,M,1973/01/14,2020/12/22
62924,F,2000/11/18,1900/01/01
62925,F,1981/07/30,2020/12/22
62926,F,1972/09/13,2020/12/22
62927, ,1900/01/01,2020/12/22
62928,M,1977/07/18,2021/02/08
62929, ,1900/01/01,2020/12/22
62930,M,1998/05/01,2020/12/22
62931,M,1979/08/01,2020/12/22
62932,M,2020/04/09,2020/12/22
62933,F,1983/03/16,2021/02/26
62934,M,1986/12/20,2020/12/22
62935,M,2002/03/19,2020/12/22
62936,F,1998/04/02,2020/12/22
62937,M,1982/11/25,2021/02/11
62938, ,1900/01/01,2020/12/22
62939,F,1997/09/15,2020/12/22
62940, ,1900/01/01,2020/12/22
62941,F,1900/01/01,2020/12/22
62942,M,1986/12/05,2020/12/22
62943, ,1900/01/01,2020/12/22
62944,F,1997/05/12,2020/12/22
62945,F,1984/11/17,2020/12/22
62946,F,1999/10/14,2020/12/22
62947,M,1988/04/10,2020/12/22
62948,F,1995/07/01,2020/12/22
62949,F,1997/08/21,2020/12/22
62950,F,1985/12/03,2020/12/22
62951, ,1900/01/01,2020/12/22
62952,M,1983/08/01,2020/12/22
62953, ,1900/01/01,2020/12/22
62954,F,2000/02/16,2020/12/22
62955,F,1998/11/07,2020/12/22
62956, ,1900/01/01,2020/12/23
62957,F,1969/02/08,2020/12/23
62958,F,1978/01/21,2020/12/23
62959,M,1975/07/13,2020/12/23
62960,M,1957/01/12,1900/01/01
62961,F,1981/04/23,2020/12/23
62962,M,1977/10/05,2020/12/23
62963, ,1900/01/01,2020/12/23
62964,M,1957/02/20,2021/01/06
62965,F,1978/08/04,2020/12/23
62966,M,1988/12/03,2021/01/26
62967, ,1900/01/01,2020/12/23
62968,F,1997/11/13,2020/12/23
62969,F,1982/08/10,2020/12/23
62970, ,1900/01/01,2020/12/23
62971,F,2000/09/14,2020/12/23
62972,M,1994/06/07,2020/12/23
62973,F,1980/09/09,2020/12/23
62974, ,1900/01/01,2020/12/23
62975, ,1900/01/01,2020/12/23
62976,M,1983/09/21,2020/12/23
62977,F,1998/03/19,2020/12/23
62978,M,1982/05/10,2020/12/23
62979,O,1997/08/13,2020/12/23
62980, ,1900/01/01,2020/12/23
62981, ,1900/01/01,2020/12/23
62982, ,1900/01/01,2020/12/23
62983, ,1900/01/01,2020/12/23
62984,M,1998/05/19,2020/12/23
62985,F,1980/02/21,2020/12/23
62986,M,1996/09/01,2020/12/23
62987,F,1958/06/02,2020/12/23
62988,F,1989/10/12,2020/12/23
62989,M,1967/07/13,2020/12/23
62990, ,1900/01/01,2020/12/23
62991,F,1968/05/23,2020/12/23
62992,F,1994/03/23,2020/12/23
62993,F,1987/07/05,2020/12/23
62994,F,2000/06/02,2020/12/23
62995,M,1982/04/14,2020/12/23
62996,M,1982/12/02,2020/12/23
62997,M,1984/08/09,2020/12/23
62998,F,1988/11/30,2020/12/23
62999, ,1900/01/01,2020/12/23
63000,M,1982/07/14,2020/12/23
63001,F,1974/11/02,2020/12/23
63002,F,1982/08/16,2020/12/23
63003,M,1993/07/24,2020/12/23
63004,F,1955/12/03,2020/12/23
63005,M,1973/09/17,2020/12/23
63006,M,1988/11/23,2020/12/23
63007,F,1965/06/17,2020/12/23
63008,F,1972/02/27,2020/12/23
63009,M,1962/02/14,2020/12/23
63010, ,1900/01/01,2020/12/23
63011,F,1989/07/12,2020/12/23
63012,F,1977/10/06,2020/12/23
63013, ,1900/01/01,2020/12/23
63014,M,1978/04/04,2020/12/23
63015, ,1900/01/01,2020/12/23
63016, ,1900/01/01,2020/12/23
63017,F,1987/12/15,2020/12/23
63018, ,1900/01/01,2020/12/23
63019,F,1985/12/18,2020/12/23
63020, ,1900/01/01,2020/12/23
63021,F,1980/05/11,2020/12/23
63022,M,1980/09/29,2020/12/23
63023,F,1993/12/16,2020/12/23
63024,M,1985/02/26,2020/12/23
63025,F,1963/02/28,2020/12/23
63026,F,1900/01/01,2020/12/23
63027,F,1993/11/10,2020/12/23
63028,F,1989/04/18,2020/12/23
63029, ,1900/01/01,2020/12/23
63030,M,1988/07/12,2020/12/23
63031,F,1961/01/17,2020/12/23
63032,F,1982/12/16,2020/12/23
63033,F,1900/01/01,2020/12/23
63034,F,1983/04/04,2020/12/23
63035,M,1999/10/03,2020/12/23
63036,F,1991/02/06,2020/12/23
63037,M,1979/03/11,2020/12/23
63038, ,1900/01/01,2020/12/23
63039, ,1900/01/01,2020/12/23
63040,F,1982/06/07,2020/12/23
63041,M,1968/07/14,2020/12/23
63042, ,1900/01/01,2020/12/23
63043,F,1973/10/28,2020/12/23
63044, ,1900/01/01,2020/12/23
63045,F,1969/09/06,2020/12/23
63046, ,1900/01/01,2020/12/23
63047, ,1900/01/01,2020/12/23
63048,F,1974/12/04,2020/12/23
63049, ,1900/01/01,2020/12/23
63050,M,1987/04/18,2020/12/23
63051, ,1900/01/01,2020/12/23
63052,F,1970/02/14,2020/12/23
63053,M,2000/04/21,2020/12/23
63054,M,1984/08/24,2020/12/23
63055, ,1900/01/01,2020/12/23
63056,M,1985/12/12,2020/12/23
63057, ,1900/01/01,1900/01/01
63058,M,1967/01/26,2020/12/23
63059,F,1957/10/24,2020/12/23
63060,M,1990/11/24,2020/12/23
63061,F,1983/10/22,2020/12/23
63062,M,1967/10/12,2020/12/23
63063,F,1973/12/09,2020/12/23
63064,M,1993/02/18,2020/12/23
63065,M,1988/11/02,2020/12/23
63066,M,1977/03/10,2020/12/23
63067,F,1981/11/26,1900/01/01
63068,F,1992/12/01,2021/02/23
63069, ,1900/01/01,2020/12/24
63070,M,1960/09/14,2020/12/24
63071, ,1900/01/01,2020/12/24
63072,M,1993/11/16,2020/12/24
63073,F,1982/11/27,2020/12/24
63074,F,1976/06/18,2020/12/24
63075,F,1900/01/01,2020/12/24
63076,M,1984/09/17,2020/12/24
63077, ,1900/01/01,2020/12/24
63078,F,1979/09/20,2020/12/24
63079,M,1986/06/21,2020/12/24
63080,M,1982/01/15,2020/12/24
63081,M,1996/01/23,2020/12/24
63082,O,2000/08/02,2020/12/26
63083,F,1984/10/26,2020/12/24
63084,M,1992/09/25,2020/12/24
63085,M,1980/10/12,2020/12/24
63086, ,1900/01/01,2020/12/24
63087,F,1986/01/14,2021/01/23
63088,F,1978/10/02,2020/12/24
63089, ,1900/01/01,2020/12/24
63090, ,1900/01/01,2020/12/24
63091, ,1900/01/01,2020/12/24
63092,F,1975/07/31,2020/12/24
63093, ,1900/01/01,2020/12/29
63094,F,1975/11/20,2020/12/24
63095,M,1973/01/03,2020/12/24
63096, ,1900/01/01,2020/12/24
63097,F,1975/08/02,2020/12/24
63098,F,1994/05/19,2020/12/24
63099,M,1981/08/17,2020/12/24
63100, ,1900/01/01,2020/12/24
63101,F,1998/03/11,2020/12/24
63102, ,1900/01/01,2020/12/24
63103,M,1987/06/18,2020/12/24
63104,F,1971/05/23,2020/12/24
63105,F,1992/12/18,2020/12/28
63106,M,1963/06/21,2020/12/24
63107,M,1983/03/02,2020/12/24
63108,M,1984/12/29,2020/12/24
63109, ,1900/01/01,2020/12/24
63110,O,1999/05/27,2020/12/24
63111,F,1967/10/13,2020/12/24
63112, ,1900/01/01,2020/12/24
63113,M,1989/08/24,2020/12/24
63114, ,1900/01/01,2020/12/24
63115,F,1988/08/15,1900/01/01
63116, ,1900/01/01,2020/12/24
63117, ,1900/01/01,2020/12/24
63118, ,1900/01/01,2020/12/24
63119,F,1999/02/11,2020/12/24
63120,F,1990/09/13,2020/12/24
63121, ,1900/01/01,2020/12/24
63122,F,1989/06/14,2020/12/24
63123,M,1995/11/20,2020/12/24
63124,F,1993/08/12,2020/12/24
63125,F,1974/02/06,2020/12/24
63126,M,1995/06/19,2020/12/24
63127,M,1970/02/15,2020/12/24
63128, ,1900/01/01,2020/12/24
63129,F,1998/06/17,2020/12/24
63130,M,1996/07/26,2020/12/24
63131,O,1995/05/10,1900/01/01
63132,M,1970/04/05,2020/12/24
63133, ,1900/01/01,2020/12/24
63134,F,1988/01/25,2020/12/24
63135,M,1969/04/16,2020/12/24
63136, ,1900/01/01,2020/12/24
63137,M,1976/04/14,2020/12/24
63138,M,1983/01/01,2020/12/24
63139,F,1991/04/05,2020/12/24
63140,F,1995/03/16,2020/12/24
63141,F,1980/04/13,2020/12/24
63142,F,1961/11/07,2020/12/24
63143, ,1900/01/01,2020/12/24
63144, ,1900/01/01,2020/12/24
63145,F,1997/02/11,2020/12/24
63146,M,1963/06/10,2020/12/24
63147,M,1955/01/31,2020/12/24
63148, ,1900/01/01,2020/12/24
63149,F,1975/06/25,2021/01/12
63150,M,1978/03/03,2020/12/23
63151, ,1900/01/01,2020/12/23
63152,F,1997/02/26,2020/12/23
63153, ,1900/01/01,2020/12/23
63154,M,1979/05/27,2020/12/23
63155, ,1900/01/01,2020/12/23
63156, ,1900/01/01,2020/12/23
63157, ,1900/01/01,2020/12/23
63158,F,1984/06/13,2020/12/23
63159, ,1900/01/01,2020/12/23
63160,M,1991/09/13,2020/12/23
63161,F,1996/05/25,2020/12/23
63162, ,1900/01/01,2020/12/23
63163,M,1992/01/23,2020/12/23
63164,F,1990/11/15,2020/12/23
63165, ,1900/01/01,2020/12/23
63166,O,1990/04/22,2020/12/23
63167, ,1900/01/01,2020/12/23
63168, ,1900/01/01,2020/12/23
63169, ,1900/01/01,2020/12/23
63170, ,1900/01/01,2020/12/23
63171, ,1900/01/01,2020/12/23
63172, ,1900/01/01,2020/12/23
63173, ,1900/01/01,2020/12/23
63174,M,1992/09/28,2020/12/23
63175, ,1900/01/01,2020/12/23
63176,F,1999/11/19,2020/12/23
63177, ,1900/01/01,2020/12/23
63178, ,1900/01/01,2020/12/23
63179, ,1900/01/01,2020/12/23
63180, ,1900/01/01,2020/12/23
63181, ,1900/01/01,2020/12/23
63182, ,1900/01/01,2020/12/23
63183,F,1968/06/01,1900/01/01
63184,M,1971/03/10,2020/12/24
63185,F,1981/06/30,2020/12/24
63186,M,1978/10/29,2020/12/24
63187,M,1996/12/27,1900/01/01
63188,F,1991/08/07,2020/12/24
63189,M,1988/12/22,2020/12/24
63190,M,1978/06/10,2020/12/24
63191,M,1990/05/11,2020/12/24
63192,F,1983/04/29,2020/12/24
63193, ,1900/01/01,1900/01/01
63194,M,1986/11/10,2020/12/24
63195,M,1973/08/06,2021/02/22
63196,F,1965/04/06,2020/12/24
63197, ,1900/01/01,2020/12/24
63198,F,1973/03/13,2021/02/15
63199, ,1900/01/01,2020/12/24
63200,M,1972/07/29,2020/12/24
63201, ,1900/01/01,2020/12/24
63202,M,1984/12/19,2020/12/24
63203,M,1986/04/16,2020/12/24
63204, ,1900/01/01,2020/12/24
63205, ,1900/01/01,2020/12/24
63206,M,1980/09/08,2020/12/24
63207,F,1980/07/10,2020/12/24
63208,M,1985/08/05,2020/12/24
63209,F,1989/06/06,2020/12/24
63210, ,1900/01/01,2020/12/24
63211, ,1900/01/01,2020/12/24
63212,M,1977/10/03,2020/12/24
63213, ,1900/01/01,2020/12/24
63214,F,1973/10/08,2020/12/24
63215, ,1900/01/01,2020/12/24
63216, ,1900/01/01,2020/12/24
63217,F,1991/05/21,2020/12/24
63218,F,1984/04/06,2020/12/24
63219,F,1971/02/20,2020/12/24
63220,F,1974/08/04,2020/12/24
63221, ,1900/01/01,2020/12/24
63222,F,1975/12/19,2020/12/24
63223,F,1986/04/07,2020/12/24
63224, ,1900/01/01,2020/12/24
63225,M,1971/06/25,2020/12/24
63226,M,1972/10/26,2020/12/24
63227,M,1992/09/22,2020/12/24
63228,M,1974/12/23,2020/12/24
63229,M,1997/04/30,2020/12/24
63230,F,1990/08/10,2020/12/24
63231,F,1978/03/20,1900/01/01
63232,O,1978/01/29,2020/12/24
63233,M,1875/09/07,2020/12/24
63234,F,1992/07/18,2020/12/24
63235,F,1968/07/06,2020/12/24
63236, ,1900/01/01,2020/12/24
63237, ,1900/01/01,2020/12/24
63238,F,1981/05/09,2020/12/24
63239, ,1900/01/01,2020/12/24
63240,M,1982/06/19,2020/12/24
63241,F,1993/06/30,2020/12/24
63242,F,1992/01/16,2020/12/24
63243, ,1900/01/01,2020/12/24
63244,F,1976/04/22,2020/12/24
63245, ,1900/01/01,2020/12/24
63246, ,1900/01/01,2020/12/24
63247, ,1900/01/01,2020/12/24
63248,M,1987/05/28,2020/12/24
63249, ,1900/01/01,2020/12/24
63250,M,1988/02/13,2020/12/24
63251,F,1988/03/26,2020/12/24
63252,F,1982/06/05,2020/12/24
